//	APORTES	HIDRAULICOS	SEMANALES	1909-2024											
//	SE	GRABA	UN	ARCHIVO	DATOS.TXT	CON:	GUARDAR	COMO	----	TEXTO	CON	FORMATO	(DELIMITADO	POR	TABULACIONES)
//	LAS	CRONICAS	DEBEN	ESTAR	COMPLETAS	SI	SE	QUIERE	USAR	PARA	SERIES	HISTORICAS			
ID_ESTIMACION	2025Ab														
DURACION_PASO	SEMANA														
CANTIDAD_MAX_PASOS_ANUALES	52														
CANTIDAD_DE_CRONICAS	116														
CRONICA	PASO	APORTE-BONETE	APORTE-PALMAR	APORTE-SALTO	CMgBrasil-Sur	ENSO34									
1922	9	16.9	15.3	905.8	0.4047	-0.07									
1922	10	12.3	20	971	0	0.08									
1922	11	12.2	20.1	1617.6	0.17318	0.08									
1922	12	13.6	18.7	3023.5	0.05553	0.08									
1922	13	16.7	40.6	8098.4	0	0.08									
1922	14	18.1	155	10197.4	0	0.08									
1922	15	23.9	153.5	7696.8	0	-0.54									
1922	16	34.9	152.3	3219.4	0	-0.54									
1922	17	293.3	350	7032.8	0.03609	-0.54									
1922	18	186.1	287	9716.5	0.07519	-0.54									
1922	19	106.4	241.8	10355.7	0.06808	0.22									
1922	20	83	222.7	12802.2	0.07458	0.22									
1922	21	140.7	242.2	7857.9	0.08129	0.22									
1922	22	140.8	266.4	9553.6	0.14199	0.22									
1922	23	226.4	228.4	6820.3	0.1542	-0.44									
1922	24	276.9	172.2	6689.1	0.16405	-0.44									
1922	25	921.3	33.3	11700.2	0.14071	-0.44									
1922	26	1642.8	435.1	13740	0.14413	-0.44									
1922	27	1630	2203.4	14260.6	0.13831	-0.44									
1922	28	1541.3	544.6	10495.9	0.11574	-0.44									
1922	29	816.9	360.4	4620.7	0.10583	-0.44									
1922	30	829.9	792.7	5469.6	0.09873	-0.44									
1922	31	757.5	335.2	4635	0.06978	-0.44									
1922	32	1330	513.9	8759.9	0.05117	-0.78									
1922	33	1752.8	753.7	9939.5	0.05615	-0.78									
1922	34	2378.5	2172.5	10469.3	0.07339	-0.78									
1922	35	2797.5	2252.1	10876.6	0.00911	-0.78									
1922	36	2781.9	1345.4	6880.7	0.0079	-0.38									
1922	37	2294.9	771.5	6270.1	0.06451	-0.38									
1922	38	1241	635.7	10128.5	0.08613	-0.38									
1922	39	1469.4	156.4	5718.6	0.08146	-0.38									
1922	40	937	0	5718.6	0.20345	-0.26									
1922	41	349.6	0	5202.7	0.20603	-0.26									
1922	42	157.8	0	5073.7	0.1822	-0.26									
1922	43	105.8	0	2412.5	0.11094	-0.26									
1922	44	71	0	1580.5	0.18484	-0.26									
1922	45	51.9	0	1929	0.21349	-0.31									
1922	46	44.5	0	1616.7	0.19362	-0.31									
1922	47	36.4	0	1273	0.21997	-0.31									
1922	48	35.1	0.1	988.7	0.29999	-0.31									
1922	49	31.8	1.8	951.2	0.24446	-0.53									
1922	50	29.1	3.7	754.9	0.17136	-0.53									
1922	51	25.5	6.3	1271.7	0.21635	-0.53									
1922	52	20.9	9.6	1737.3	0.19328	-0.53									
1923	1	19	13.2	907.7	0.06806	-0.41									
1923	2	18.6	13.7	862.2	0.06806	-0.41									
1923	3	18.6	13.7	1023.9	0.06806	-0.41									
1923	4	17.9	14.4	2206.8	0.06806	-0.41									
1923	5	17.6	11	2315.4	0.06806	-0.41									
1923	6	125	5.2	1943.8	0.00008	-0.76									
1923	7	334.2	9.3	1175.5	0.00008	-0.76									
1923	8	170.2	9.3	739.4	0.00008	-0.76									
1923	9	76.2	107.7	663.1	0.00008	-0.76									
1923	10	41.4	176.2	546.5	0	-0.85									
1923	11	32.9	194.1	617	0	-0.85									
1923	12	23.8	112.6	566.3	0	-0.85									
1923	13	31.2	175.9	566.3	0	-0.85									
1923	14	32.5	23.3	446.6	0	-0.85									
1923	15	43.4	27.9	1049.6	0	-0.55									
1923	16	37.8	24.6	8443.2	0	-0.55									
1923	17	77	41.8	9804.3	0	-0.55									
1923	18	173.9	10.8	6625	0	-0.55									
1923	19	128.5	7.2	4883.2	0	-0.25									
1923	20	105.4	3.7	5349.8	0	-0.25									
1923	21	56.3	73.8	9330.6	0	-0.25									
1923	22	38.2	251.8	9494	0.15251	-0.25									
1923	23	38.1	427	6823.9	0.15251	-0.15									
1923	24	62.3	322.2	13076.3	0.15251	-0.15									
1923	25	156.2	373	19299.2	0.15251	-0.15									
1923	26	149.5	892.7	19299.2	0.30146	-0.15									
1923	27	108.4	895.8	8135.2	0.30146	-0.2									
1923	28	183.8	988.6	6453.6	0.30146	-0.2									
1923	29	453.2	574.2	6104.3	0.30146	-0.2									
1923	30	563.9	123.9	5280.2	0.30146	-0.2									
1923	31	363.4	46.8	4997.3	0.36612	-0.2									
1923	32	245.4	0	6963.5	0.36612	0.2									
1923	33	1324	0	5607.6	0.36612	0.2									
1923	34	2583.7	0	8426.2	0.36612	0.2									
1923	35	2449.3	347.5	8648.7	0.36612	0.2									
1923	36	1757.1	710.4	7271.8	0.28374	0.64									
1923	37	2380.3	580.2	4371.9	0.28374	0.64									
1923	38	2750.9	150.9	4379.2	0.28374	0.64									
1923	39	1402.7	740	4834.7	0.28374	0.64									
1923	40	1867.9	110.6	4478	0.38823	0.79									
1923	41	1693.3	122.3	4522.4	0.38823	0.79									
1923	42	648.9	220.2	4307.5	0.38823	0.79									
1923	43	223.2	184.7	4754.2	0.38823	0.79									
1923	44	154.3	144.9	8335.6	0.33673	0.79									
1923	45	442.5	64.3	5560.9	0.33673	0.87									
1923	46	631.4	195.3	5784.7	0.33673	0.87									
1923	47	256.6	190.5	4829.5	0.33673	0.87									
1923	48	201.7	185.9	8332.2	0.69159	0.87									
1923	49	1160.7	362.7	5486.1	0.69159	1.02									
1923	50	2395.1	276.6	7160	0.69159	1.02									
1923	51	2865	655.5	7787.5	0.69159	1.02									
1923	52	2123	513.3	6747.7	0.69159	1.02									
1924	1	1358.7	262.5	4540.9	0.25048	0.46									
1924	2	463.5	219.1	2187.2	0.15634	0.46									
1924	3	144.2	91.3	1357.3	0.04074	0.46									
1924	4	76.3	26.9	936.5	0.04719	0.46									
1924	5	51.8	2	666.8	0.06413	0.46									
1924	6	45.6	0	602	0.19205	0.63									
1924	7	37.8	0	756.4	0.28711	0.63									
1924	8	37.2	0	1090.9	0.32487	0.63									
1924	9	37.9	1.6	772.7	0.35634	0.63									
1924	10	33.9	3.3	532.1	0.50271	0.39									
1924	11	31.6	3.3	487.6	0.69525	0.39									
1924	12	40	3.3	1882	0.72726	0.39									
1924	13	95.5	5.1	4274.3	0.68606	0.39									
1924	14	400.5	34.7	4744.4	0.94027	0.39									
1924	15	474.5	19.5	4816.3	0.98051	-0.02									
1924	16	522.5	16	2868	1.02346	-0.02									
1924	17	291.6	30.3	1443.8	0.96437	-0.02									
1924	18	82	24.7	912.3	0.93527	-0.02									
1924	19	62.3	3.4	610	0.88006	-0.85									
1924	20	65.8	2.9	513.1	0.84228	-0.85									
1924	21	59.9	3.6	5713.4	0.93654	-0.85									
1924	22	49.8	23	5713.4	0.8703	-0.85									
1924	23	141.7	82	7018.3	0.71482	-0.67									
1924	24	657.3	26.2	5540.1	0.72286	-0.67									
1924	25	646.7	62.9	5327.6	0.49963	-0.67									
1924	26	296	66.4	8527.2	0.37674	-0.67									
1924	27	194.5	131.8	7665.7	0.27429	-0.98									
1924	28	571.2	76.3	4448.1	0.46307	-0.98									
1924	29	900.9	51.6	2710.7	0.51892	-0.98									
1924	30	634.6	70.3	2114.7	0.50617	-0.98									
1924	31	384.6	78.3	2734.1	0.43059	-0.98									
1924	32	943.6	1085.5	3554	0.51934	-0.78									
1924	33	1451	1026.7	4441.7	0.56698	-0.78									
1924	34	1470.6	216.5	3125	0.62639	-0.78									
1924	35	706.9	281.2	1782.5	0.66572	-0.78									
1924	36	233.2	246.4	2034.3	0.84245	-0.86									
1924	37	839.2	1366.7	5396.3	0.87396	-0.86									
1924	38	1716.3	894.3	3995.8	0.91434	-0.86									
1924	39	1421.3	390.6	2689.8	0.89766	-0.86									
1924	40	735.3	115.4	2805.9	0.85237	-0.46									
1924	41	354.1	66.4	1843.4	1.1542	-0.46									
1924	42	159.9	16.1	1146.4	1.5335	-0.46									
1924	43	73.8	30.2	865.9	1.38064	-0.46									
1924	44	45.2	70.5	707.5	1.71629	-0.46									
1924	45	43.3	138.2	654.3	2.04491	-1.09									
1924	46	40.9	187.6	776.2	2.14968	-1.09									
1924	47	31.5	49.6	672.6	1.50589	-1.09									
1924	48	25.3	155.1	616.6	1.47104	-1.09									
1924	49	22.3	97.5	620.1	0.94157	-0.66									
1924	50	17.1	175.1	513.2	1.25015	-0.66									
1924	51	13.9	67.1	398.2	0.85525	-0.66									
1924	52	8.8	152	380.7	1.60617	-0.66									
1925	1	17.4	17.1	524.6	3.81968	-1.03									
1925	2	14	17.1	808.2	3.81968	-1.03									
1925	3	15.3	17.3	2894.9	3.81968	-1.03									
1925	4	12.2	17.3	1709	3.81968	-1.03									
1925	5	17.5	20.7	1709	3.81968	-1.03									
1925	6	13.9	23.5	1735.2	12.66544	-0.47									
1925	7	22.8	23.1	2232.9	12.66544	-0.47									
1925	8	138.6	50.3	1512.5	12.66544	-0.47									
1925	9	180.7	54.5	1512.5	12.66544	-0.47									
1925	10	115.1	35.6	748.9	16.13572	-0.53									
1925	11	57.8	32.7	700.1	16.13572	-0.53									
1925	12	55.2	28.7	800.6	16.13572	-0.53									
1925	13	300.9	11.2	594.9	16.13572	-0.53									
1925	14	307.2	119.8	840.7	10.76893	-0.53									
1925	15	539.7	95.1	3114.1	10.76893	-0.52									
1925	16	1497.2	1542.2	5445.3	10.76893	-0.52									
1925	17	1335.2	763.1	5213.6	10.76893	-0.52									
1925	18	574.6	45.8	5911.6	10.39163	-0.52									
1925	19	743.3	0	16072.5	10.39163	-0.4									
1925	20	2993.9	0	12687.4	10.39163	-0.4									
1925	21	4748.8	0	15369.2	10.39163	-0.4									
1925	22	3702.3	256.7	14477.3	8.77621	-0.4									
1925	23	1895.6	842.6	8933.7	8.77621	-0.18									
1925	24	361.3	330.9	2844.8	8.77621	-0.18									
1925	25	140.1	198.4	1813.7	8.77621	-0.18									
1925	26	106.4	26.6	4024.7	8.77621	-0.18									
1925	27	90.4	39	2452.6	8.77621	0.5									
1925	28	90.9	73.7	2089.8	8.77621	0.5									
1925	29	155.5	45.5	1787.5	8.77621	0.5									
1925	30	159.7	21.5	2090.7	8.77621	0.5									
1925	31	96.7	35.4	1682.2	8.77621	0.5									
1925	32	82	39.7	1232.3	8.77621	0.68									
1925	33	79.7	44.9	1525.5	8.77621	0.68									
1925	34	661.4	34.2	4948.1	8.77621	0.68									
1925	35	1523.3	55.1	2917.5	8.77621	0.68									
1925	36	1565.5	318.8	2762.9	8.77621	0.77									
1925	37	898	622.5	3934	8.77621	0.77									
1925	38	1459.8	279.4	5606.5	8.77621	0.77									
1925	39	1918.6	1529.7	9686.7	8.77621	0.77									
1925	40	1704.6	781.2	12027.2	8.77621	0.85									
1925	41	1509.8	868.6	7676.7	8.77621	0.85									
1925	42	913.2	260.9	3246.6	8.77621	0.85									
1925	43	396.5	96.4	4891.2	8.77621	0.85									
1925	44	196.4	180.2	4891.2	9.00423	0.85									
1925	45	119.8	168	2230.1	9.00423	1									
1925	46	76.3	108.7	1604	9.00423	1									
1925	47	62.7	244.3	2035.1	9.00423	1									
1925	48	73.8	271.8	3780.9	8.77621	1									
1925	49	52.2	354	2998.4	8.77621	1.6									
1925	50	39.8	196.8	3560.6	8.77621	1.6									
1925	51	47.6	342.6	5737.8	8.77621	1.6									
1925	52	32.6	251.6	3187.3	8.77621	1.6									
1926	1	21.8	353.5	2362.8	0.89758	1.52									
1926	2	17.5	191.3	1495	0.89758	1.52									
1926	3	19	369.1	1628.5	0.89758	1.52									
1926	4	15.8	291	4598.6	0.89758	1.52									
1926	5	13.4	390.7	3555.1	0.89758	1.52									
1926	6	18.6	226.9	1669.3	0.56177	1.29									
1926	7	13	171.3	1119	0.56177	1.29									
1926	8	20.3	151.9	737.6	0.56177	1.29									
1926	9	16.5	253.3	643.7	0.56177	1.29									
1926	10	7.8	280.7	533.5	0.59546	1.19									
1926	11	6.2	319	541.6	0.59546	1.19									
1926	12	6.9	307.9	474.5	0.59546	1.19									
1926	13	9.1	165.5	360.6	0.59546	1.19									
1926	14	16.4	22.1	423	0.63603	1.19									
1926	15	22.3	20.3	686	0.63603	1.01									
1926	16	18.8	33.3	829.2	0.63603	1.01									
1926	17	25.2	33.4	967.3	0.63603	1.01									
1926	18	22.7	59.6	681.5	0.78473	1.01									
1926	19	21	70.9	614.6	0.78473	0.83									
1926	20	14.3	70.8	1258.8	0.78473	0.83									
1926	21	189.1	198.9	5108.5	0.78473	0.83									
1926	22	166.7	312.1	5899.4	0.90015	0.83									
1926	23	763.6	369.6	7957.4	0.90015	0.61									
1926	24	2009.4	929	4839.9	0.90015	0.61									
1926	25	2315.2	462	4301.9	0.90015	0.61									
1926	26	1062.7	513.1	2764.4	0.98982	0.61									
1926	27	1009.7	577.8	6129.2	0.98982	0.63									
1926	28	1305.4	365.6	5592.3	0.98982	0.63									
1926	29	1669.1	281.2	9040.7	0.98982	0.63									
1926	30	1192.2	257.9	10118	0.98982	0.63									
1926	31	1523.5	46.9	10118	1.07261	0.63									
1926	32	1740.5	183.1	6185.6	1.07261	0.15									
1926	33	1073	2928.6	3995.7	1.07261	0.15									
1926	34	944.7	1013.1	1985.2	1.07261	0.15									
1926	35	695.7	277.9	2841.2	1.07261	0.15									
1926	36	343.4	81.7	2348.5	1.34625	-0.07									
1926	37	465.8	59.5	5138.6	1.34625	-0.07									
1926	38	1002.3	21.3	5166.2	1.34625	-0.07									
1926	39	929.7	38.2	11580	1.34625	-0.07									
1926	40	644.6	237.4	16324.6	0.94552	-0.39									
1926	41	1454.5	632	14501.1	0.94552	-0.39									
1926	42	1748.5	412.4	7422.1	0.94552	-0.39									
1926	43	722.5	374.5	3170.3	0.94552	-0.39									
1926	44	160.4	98.9	1837	0.8513	-0.39									
1926	45	84.8	54	1686.3	0.8513	-0.27									
1926	46	55.3	48.4	1520	0.8513	-0.27									
1926	47	240.8	31.7	1954.5	0.8513	-0.27									
1926	48	716.7	77.4	4248.4	0.70467	-0.27									
1926	49	1118.2	105.5	4101.4	0.70467	-0.23									
1926	50	702.5	104.2	3244.7	0.70467	-0.23									
1926	51	246.4	104.1	2493.8	0.70467	-0.23									
1926	52	98.5	77.8	1698.7	0.70467	-0.23									
1927	1	70.4	26.7	1344.2	0.33027	0.1									
1927	2	37.9	22.9	893.1	0.33027	0.1									
1927	3	23.2	23.5	601.3	0.33027	0.1									
1927	4	23.1	20.1	629.2	0.33027	0.1									
1927	5	24.1	14.8	1555	0.33027	0.1									
1927	6	24.4	11.1	1683.9	0.65342	0.23									
1927	7	12.7	20.5	1076.9	0.65342	0.23									
1927	8	6.7	25.5	666.9	0.65342	0.23									
1927	9	7.8	18.8	653.5	0.65342	0.23									
1927	10	10.6	15.8	642	0.50464	-0.18									
1927	11	6.2	23.3	1189.4	0.50464	-0.18									
1927	12	5.3	17.1	1713.7	0.50464	-0.18									
1927	13	5.5	24.1	1383.5	0.50464	-0.18									
1927	14	17.5	62.2	944.7	0.8109	-0.18									
1927	15	247.8	137.4	1360.6	0.8109	-0.27									
1927	16	108.1	138.2	1528.6	0.8109	-0.27									
1927	17	94.1	65.1	785.5	0.8109	-0.27									
1927	18	41.7	34.3	785.5	0.90951	-0.27									
1927	19	21.7	27.4	720.2	0.90951	-0.59									
